Customer,State,Cust_ID,PC #,Dist_Code,Rep,2022_Q1,2022_Q2,2022_Q3,2022_Q4,2023_Q1,2023_Q2,2023_Q3,2023_Q4,2024_Q1,2024_Q2,2024_Q3,2024_Q4,2025_Q1,2025_Q2,2025_Q3,2025_Q4,Total
Gabsa Services & Solutions,FL,2673,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Volt Llc,IN,2638,1045,1,Guy,,,,,,,,,,,,,,,,,0
Wardall Harrington Solar Cod,WA,2637,8187,1,Genki,,,,,,,,,,,,,,,,,0
Solar Mites,IL,2647,4950,1,Guy,,,,,,,,,,,,,,,,,0
Simon Bros Roofing & Solar,CO,2650,1875,1,Genki,,,,,,,,,,,,,,,,,0
"Home Energy Systems, Inc",CA,2668,7133,1,Genki,,,,,,,,,,,,,,,,,0
Sunstone Solar,WA,2641,8187,1,Genki,,,,,,,,,,,,,,,,,0
Solar Elite,NJ,2648,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Sirio Solar Energy,TX,2649,1987,1,Genki,,,,,,,,,,,,,,,,,0
Bright Home Solutions,MA,2680,0,4,RyanW,,,,,,,,,,,,,,,,,0
Affordable Solar Roof Air,FL,2686,8018,1,RyanW,,,,,,,,,,,,,,,,,0
Windemuller Electric,MI,2636,960,1,Guy,,,,,,,,,,,,,,,,,0
Solar Technologies  -Sunlogic,CA,2646,5040,1,Genki,,,,,,,,,,,,,,,,,0
Palmetto Clean Technology,CT,2656,1132,1,RyanW,,,,,,,,,,,,,,,,,0
One World Energy,NM,2657,148,1,Genki,,,,,,,,,,,,,,,,,0
Integrate Sun Llc,GA,2666,1132,1,RyanW,,,,,,,,,,,,,,,,,0
"Blueprint Building Services, L",AZ,2681,8808,1,Genki,,,,,,,,,,,,,,,,,0
The Solar Scouts,TX,2691,237,1,Genki,,,,,,,,,,,,,,,,,0
Summit Solar Solutions Llc,ME,2745,0,4,RyanW,,,,,,,,,,,,,,,,,0
Empower Energy Solutions,ME,2728,4422,1,RyanW,,,,,,,,,,,,,,,,,0
Az Roofing Works Llc,AZ,2739,8756,1,Genki,,,,,,,,,,,,,,,,,0
Sunlink Energy,AZ,2694,8756,1,Genki,,,,,,,,,,,,,,,,,0
Cod-American Solar And Roofing,AZ,2731,8756,1,Genki,,,,,,,,,,,,,,,,,0
Sunbros Solar,MT,2696,821,1,Genki,,,,,,,,,,,,,,,,,0
Cedar Rapids,IA,2734,987,1,Guy,,,,,,,,,,,,,,,,,0
Art's Construction Company,CA,2741,2576,1,Genki,,,,,,,,,,,,,,,,,0
Suncerta Dba Sun Valley,FL,2695,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Southeast Energy Solutions,GA,2699,1132,1,RyanW,,,,,,,,,,,,,,,,,0
Ethos Green Power,WI,2724,0,3,Guy,,,,,,,,,,,,,,,,,0
Bright Side Solar,FL,2737,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Sunaura Solar Llc,TX,2697,237,1,Genki,,,,,,,,,,,,,,,,,0
Phoenix Exteriors,IL,2711,0,2,Guy,,,,,,,,,,,,,,,,,0
Integratesun,PA,2716,5944,1,RyanW,,,,,,,,,,,,,,,,,0
Gulf Coast Solar Llc,FL,2718,8018,1,RyanW,,,,,,,,,,,,,,,,,0
Expert Inc,SC,2723,1132,1,RyanW,,,,,,,,,,,,,,,,,0
Energy Concepts Llc,MN,2727,4664,1,Guy,,,,,,,,,,,,,,,,,0
Yellowlite,OH,2688,6462,1,Guy,,,,,,,,,,,,,,,,,0
Sunnova Energy Corporation,NJ,2744,0,4,RyanW,,,,,,,,,,,,,,,,,0
R L Solar Service,NJ,2708,0,3,RyanW,,,,,,,,,,,,,,,,,0
Power Pro Solutions Llc,TX,2710,1987,1,Genki,,,,,,,,,,,,,,,,,0
Nrg Clean Power Inc.,CA,2714,7492,1,Genki,,,,,,,,,,,,,,,,,0
Ecovole Solar,KS,2730,3584,1,Guy,,,,,,,,,,,,,,,,,0
Cod Sales,UT,2732,6692,1,Genki,,,,,,,,,,,,,,,,,0
Cod Acct - Run On Sun Solar,CA,2733,6435,1,Genki,,,,,,,,,,,,,,,,,0
Solenergy Llc,WI,2700,4407,1,Guy,,,,,,,,,,,,,,,,,0
"Enlightened Solar, Inc",FL,2725,8618,1,RyanW,,,,,,,,,,,,,,,,,0
Ameri-West,WA,2742,8187,1,Genki,,,,,,,,,,,,,80,,,,80
Future Energy Solar,MA,2746,0,4,RyanW,,,,,,,,,,,,,,,,,0
Phillip Jeremiah Llc Dba Preci,CA,2712,6435,1,Genki,,,,,,,,,,,,,,,,,0
"Green Leaf Solar, Llc Cod + En",FL,2720,8618,1,RyanW,,,,,,,,,,,,,,,,,0
Starlight Solar,NJ,2698,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Solar Goat,UT,2704,6692,1,Genki,,,,,,,,,,,,,,,,,0
Solarblocks,NJ,2702,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Prosolar Systems,FL,2709,0,2,RyanW,,,,,,,,,,,,,,,,,0
Efficient Electrical Solutions,RI,2729,224,1,RyanW,,,,,,,,,,,,,,,,,0
Revolt Electric (Dba Solar Sho,CA,2707,311,1,Genki,,,,,,,,,,,,,,,,,0
Green Impact Contracting,CO,2721,1875,1,Genki,,,,,,,,,,,,,,,,,0
Zero Point Energy Llc,CO,2687,1875,1,Genki,,,,,,,,,,,,,,,,,0
Yaeger Electric,NJ,2689,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Sangamon,IL,2706,1045,1,Guy,,,,,,,,,,,,,,,,,0
Energy Service Partners,TX,2726,237,1,Genki,,,,,,,,,,,,,,,,,0
Banning Ca - Ced,CA,2738,6435,1,Genki,,,,,,,,,,,,,,,,,0
**Cod** Honey-B Solar,CO,2743,1875,1,Genki,,,,,,,,,,,,,,,,,0
Avisun,OH,2740,1154,1,Guy,,,,,,,,,,,,,,,,,0
Sweetwater Energy Services,TX,2693,3273,1,Genki,,,,,,,,,,,,,,,,,0
Solarblocks Energy,NY,2701,0,2,RyanW,,,,,,,,,,,,,,,,,0
Senga Energy Llc,CA,2705,6552,1,Genki,,,,,,,,,,,,,,,,,0
Lazen Solar,FL,2715,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Tge Solar,ID,2692,8187,1,Genki,,,,,,,,,,,,,,,,,0
Palmetto Clean Technology,IL,2713,5885,1,Guy,,,,,,,,,,,,,,,,,0
Homeland Solar,MI,2717,960,1,Guy,,,,,,,,,,,,,,,,,0
Tri-Cities,WA,2690,8801,1,Genki,,,,,,,,,,,,,,,,,0
Solar Landscape,NJ,2703,4598,1,RyanW,,,,,,,,,,,,,,,,,0
"Geoscape Solar, Llc",NJ,2722,0,3,RyanW,,,,,,,,,,,,,,,,,0
Green Rack Contracting,OH,2719,1154,1,Guy,,,,,,,,,,,,,,,,,0
Devlin Contracting & Maint Inc,CT,2747,0,4,RyanW,,,,,,,,,,,,,,,,,0
Capstone Solutions,WA,2735,8064,1,Genki,,,,,,,,,,,,,,,,,0
C&C Contracting Solutions,FL,2736,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Thor Electric Dba Luxray Elect,CO,2757,1875,1,Genki,,,,,,,,,,,,,,,,,0
Lehmann Electric & Design,WI,2774,4407,1,Guy,,,,,,,,,,,,,,,,,0
7097 Voltaic Solaire Llc,NJ,2749,0,6,RyanW,,,,,,,,,,,,,,,,,0
4205222 Momentum Solar Llc,FL,2752,0,6,RyanW,,,,,,,,,,,,,,,,,0
Excited Energy,CO,2781,1875,1,Genki,,,,,,,,,,,,,,,,,0
4988488 Marcor Solar Inc,NY,2751,0,6,RyanW,,,,,,,,,,,,,,,,,0
Marcor Solar Inc,NY,2772,0,2,RyanW,,,,,,,,,,,,,,,,,0
Invaleon Technologies Corp*,MA,2775,0,4,RyanW,,,,,,,,,,,,,,,,,0
Direct Solar Llc,NV,2783,4090,1,Genki,,,,,,,,,,,,,,,,,0
Positive Solar Llc,TX,2763,3273,1,Genki,,,,,,,,,,,,,,,,,0
**Cod** Puresun Power Llc,CO,2799,1875,1,Genki,,,,,,,,,,,,,,,,,0
Xtg Solar Solutions,FL,2753,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Seacoast Solar Solutions,MA,2762,224,1,RyanW,,,,,,,,,,,,,,,,,0
Insight Solar*,MA,2777,0,4,RyanW,,,,,,,,,,,,,,,,,0
Expert Inc,TX,2780,3273,1,Genki,,,,,,,,,,,,,,,,,0
C Ward Electric,CT,2787,4984,1,RyanW,,,,,,,,,,,,,,,,,0
Britestreet Solar Built,CO,2789,1875,1,Genki,,,,,,,,,,,,,,,,,0
Better Earth Electric Inc,TX,2791,4391,1,Genki,,,,,,,,,,,,,,,,,0
6058 Harness The Sun Llc,CT,2750,0,6,RyanW,,,,,,,,,,,,,,,,,0
Newport Solar *3,RI,2769,0,4,RyanW,,,,,,,,,,,,,,,,,0
Empower Solar,NY,2782,0,4,RyanW,,,,,,,,,,,,,,,,,0
Palmetto Clean Technology,RI,2766,224,1,RyanW,,,,,,,,,,,,,,,,,0
Lsci Inc,FL,2773,8018,1,RyanW,,,,,,,,,,,,,,,,,0
Detach Reset Solar Llc,CA,2784,6435,1,Genki,,,,,,,,,,,,,,,,,0
Better Earth Electric Inc,CA,2792,4391,1,Genki,,,,,,,,,,,,,,,,,0
*Cod* Salto Energy Llc,CO,2798,1875,1,Genki,,,,,,,,,,,,,,,,,0
Sun Power Energy,CO,2761,1127,1,Genki,,,,,,,,,,,,,,,,,0
Novasource Power Co Sst Constr,IL,2768,6435,1,Guy,,,,,,,,,,,,,,,,,0
New Jersey Clean Energy*3,NJ,2770,0,4,RyanW,,,,,,,,,,,,,,,,,0
Mcclain D.b.a Solarworks Gj,CO,2771,2685,1,Genki,,,,,,,,,,,,,,,,,0
Commercial Solutions Â Indiana,MI,3221,1045,1,Guy,,,,,,,,,,,,,,,,,0
Blue Sky Energy Solutions Llc,KS,2790,9439,1,Guy,,,,,,,,,,,,,,,,,0
Alpha Supply Corp Dba A&D Elec,,2795,0,3,,,,,,,,,,,,,,,,,,0
Todel Construction (My State E,FL,2756,4560,1,RyanW,,,,,,,,,,,,,,,,,0
All Bay Solar,CA,2797,5040,1,Genki,,,,,,,,,,,,,,,,,0
Patriot Power,TX,2764,236,1,Genki,,,,,,,,,,,,,,,,,0
Sunpeak,WI,2760,0,2,Guy,,,,,,,,,,,,,,,,,0
All Energy Solar,IL,2796,4664,1,Guy,,,,,,,,,,,,,,,,,0
Harvest Solar Inc,TX,2778,1987,1,Genki,,,,,,,,,,,,,,,,,0
Volt Llc,IL,2754,1045,1,Guy,,,,,,,,,,,,,,,,,0
Sunpower Corporation,CT,2759,4984,1,RyanW,,,,,,,,,,,,,,,,,0
Burlington Fireplace & Solar,WI,2788,4407,1,Guy,,,,,,,,,,,,,,,,,0
Vantage Solar Llc,AZ,2755,8756,1,Genki,,,,,,,,,,,,,,,,,0
Integratesun,MD,2776,3273,1,RyanW,,,,,,,,,,,,,,,,,0
Au Solar Services Llc,WI,2793,0,2,Guy,,,,,,,,,,,,,,,,,0
Freight Claims,CO,2779,1875,1,Genki,,,,,,,,,,,,,,,,,0
Cod-Reimagine Roofing,AZ,2786,8756,1,Genki,,,,,,,,,,,,,,,,,0
82047 Jordan Solar,MT,2748,0,6,Genki,,,,,,,,,,,,,,,,,0
Synergy Electric,ID,2758,5951,1,Genki,,,,,,,,,,,,,,,,,0
Panel Masters Of Nj,N,2765,0,3,,,,,,,,,,,,,,,,,,0
Nuwatt Energy,CT,2767,224,1,RyanW,,,,,,,,,,,,,,,,,0
American Solar Repair-Cod,MD,2794,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Sun Rite,RI,2803,224,1,RyanW,,,,,,,,,,,,,,,,,0
Solar Medix Llc,NJ,2808,0,3,RyanW,,,,,,,,,,,,,,,,,0
Ecojiva,MI,2832,3287,1,Guy,,,,,,,,,,,,,,,,,0
Coop Berlin,NJ,2833,0,5,RyanW,,,,,,,,,,,,,,,,,0
Hi Low Roofing,FL,2823,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Blue Raven Solar,FL,2839,5621,1,RyanW,,,,,,,,,,,,,,,,,0
One World Energy,AZ,2816,8756,1,Genki,,,,,,,,,,,,,,,,,0
**Cod** Detach Reset Solar Llc,CO,2847,1875,1,Genki,,,,,,,,,,,,,,,,,0
Greenspire Llc,CA,2825,6435,1,Genki,,,,,,,,,,,,,,,,,0
Ac-Dc Upgrade Llc,IL,2842,0,2,Guy,,,,,,,,,,,,,,,,,0
Terrasol Energies,PA,2802,5887,1,RyanW,,,,,,,,,,,,,,,,,0
"Palmetto Clean Technology, Inc",NV,2813,6254,1,Genki,,,,,,,,,,,,,,,,,0
Ambia Energy Llc,PA,2841,5944,1,RyanW,,,,,,,,,,,,,,,,,0
The Solar Cowboys,OK,2800,237,1,Guy,,,,,,,,,,,,,,,,,0
One World Energy,CO,2815,2685,1,Genki,,,,,,,,,,,,,,,,,0
Cod Direct Energy,FL,2836,8018,1,RyanW,,,,,,,,,,,,,,,,,0
81919 Smuckers Sales & Service,PA,2844,0,6,RyanW,,,,,,,,,,,,,,,,,0
Rose Services & Solutions,FL,2811,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Bright Sun Energy,FL,2837,8018,1,RyanW,,,,,,,,,,,,,,,,,0
The Next Energy,LA,2801,3258,1,RyanW,,,,,,,,,,,,,,,,,0
Solartek Distributors,TX,2805,236,1,Genki,,,,,,,,,,,,,,,,,0
Solarships Installation Servic,AZ,2807,8756,1,Genki,,,,,,,,,,,,,,,,,0
Im Sustainable,MO,2822,6640,1,Guy,,,,,,,,,,,,,,,,,0
"4988472 Off Grid Innovations, ",CO,2846,0,6,Genki,,,,,,,,,,,,,,,,,0
Lumio Hx Inc,OK,2819,5364,1,Guy,,,,,,,,,,,,,,,,,0
Freedom Solar Power,SC,2829,1132,1,RyanW,,,,,,,,,,,,,,,,,0
Freedom Forever,FL,2830,4560,1,RyanW,,,,,,,,,,,,,,,,,0
Cod Sales - Auburn,IL,2835,224,1,Guy,,,,,,,,,,,,,,,,,0
4992120 Gotsolar4you,VA,2845,0,6,RyanW,,,,,,,,,,,,,,,,,0
Senergy Solar Cayman Ltd,FL,2810,4560,1,RyanW,,,,,,,,,,,,,,,,,0
Qkm Consulting*3,RI,2848,0,4,RyanW,,,,,,,,,,,,,,,,,0
Orlando - Ray,FL,2814,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Nivo Solar Llc,FL,2817,8618,1,RyanW,,,,,,,,,,,,,,,,,0
Green Chile Solar Llc,NM,2828,148,1,Genki,,,,,,,,,,,,,,,,,0
Elite Solar Group Llc,FL,2831,8018,1,RyanW,,,,,,,,,,,,,,,,,0
Blue Wave Solar Energy Llc,TX,2838,237,1,Genki,,,,,,,,,,,,,,,,,0
Star Electric,MT,2804,4639,1,Genki,,,,,,,,,,,,,,,,,0
Skyline Solar Llc,NJ,2809,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Integrity Solar & Home Solutio,NJ,2821,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Colorado Outdoor Contractors L,CO,2834,1875,1,Genki,,,,,,,,,,,,,,,,,0
89194 Castle Energy,NJ,2843,0,6,RyanW,,,,,,,,,,,,,,,,,0
Solarships Installation Servic,IL,2806,8756,1,Guy,,,,,,,,,,,,,,,,,0
R&K Solar Llc,FL,2812,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Nebraska Solar Providers,NE,2818,5415,1,Guy,,,,,,,,,,,,,,,,,0
"Green House Solar & Air, Inc (",FL,2826,8018,1,RyanW,,,,,,,,,,,,,,,,,0
Lucent Energy Management,NJ,2820,0,3,RyanW,,,,,,,,,,,,,,,,,0
Heliogold,CA,2824,7133,1,Genki,,,,,,,,,,,,,,,,,0
"Green Energy Options Of Keene,",NH,2827,4991,1,RyanW,,,,,,,,,,,,,,,,,0
Best Solar Homes,MD,2840,236,1,RyanW,,,,,,,,,,,,,,,,,0
Nw Diy Solar,WA,2867,8187,1,Genki,,,,,,,,,,,,,,,,,0
Ambia Energy Llc,IL,2896,4950,1,Guy,,,,,,,,,,,,,,,,,0
Revision Energy,ME,2861,0,2,RyanW,,,,,,,,,,,,,,,,,0
"Solar Works Energy, Llc",TX,2854,4029,1,Genki,,,,,,,,,,,,,,,,,0
*Cod* Solphos,WA,2900,8064,1,Genki,,,,,,,,,,,,,,,,,0
Efficient Electrical Solutions,MA,2889,4431,1,RyanW,,,,,,,,,,,,,,,,,0
Dc Electrical Contractors Llc,FL,2890,8618,1,RyanW,,,,,,,,,,,,,,,,,0
Victor Rebolla,CA,2849,6435,1,Genki,,,,,,,,,,,,,,,,,0
Sunny Day Electric,CA,2852,1024,1,Genki,,,,,,,,,,,,,,,,,0
Solar Fix Texas,TX,2856,236,1,Genki,,,,,,,,,,,,,,,,,0
Freedom Forever,PA,2884,6435,1,RyanW,,,,,,,,,,,,,,,,,0
Elevate Roofing And Solar - Co,FL,2888,8618,1,RyanW,,,,,,,,,,,,,,,,,0
8m Solar,VA,2899,6058,1,RyanW,,,,,,,,,,,,,,,,,0
Solar Topps Llc,AZ,2855,8756,1,Genki,,,,,,,,,,,,,,,,,0
Off Grid Energy Solutions Dba ,ID,2866,5951,1,Genki,,,,,,,,,,,,,,,,,0
Innovative Solar Nature Coast ,FL,2876,8018,1,RyanW,,,,,,,,,,,,,,,,,0
Green Brilliance,PA,2881,9106,1,RyanW,,,,,,,,,,,,,,,,,0
Geoscape Solar,NJ,2883,4598,1,RyanW,,,,,,,,,,,,,,,,,0
Energy Renovation Center,TX,2886,237,1,Genki,,,,,,,,,,,,,,,,,0
Interconnect Electric,MD,2874,9106,1,RyanW,,,,,,,,,,,,,,,,,0
"Baseline Solar Solutions, Llc",VA,2895,6408,1,RyanW,,,,,,,,,,,,,,,,,0
Abc Supply Co. Inc.,WI,2898,0,2,Guy,,,,,,,,,,,,,,,,,0
Cod-Detach And Reset Solar,FL,2891,8018,1,RyanW,,,,,,,,,,,,,,,,,0
"Aeps Electric, Llc.",NJ,2897,0,3,RyanW,,,,,,,,,,,,,,,,,0
Cod Employee Sales,CA,2892,6435,1,Genki,,,,,,,,,,,,,,,,,0
R&T Yoder Electric,OH,2862,0,3,Guy,,,,,,,,,,,,,,,,,0
Infinity Solar Usa - Tml,TX,2877,237,1,Genki,,,,,,,,,,,,,,,,,0
Summit Solar,NJ,2853,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Energy Insight,CO,2887,1875,1,Genki,,,,,,,,,,,,,,,,,0
Tampa Bay Solar,FL,2851,8018,1,RyanW,,,,,,,,,,,,,,,,,0
Solar Bear (Fl),FL,2857,8018,1,RyanW,,,,,,,,,,,,,,,,,0
Sheepscott Sound And Solar,ME,2860,4422,1,RyanW,,,,,,,,,,,,,,,,,0
J&C Energy Enterprise Llc,FL,2873,8018,1,RyanW,,,,,,,,,,,,,,,,,0
"Simplestar, Llc",IN,2859,1045,1,Guy,,,,,,,,,,,,,,,,,0
Power Up Solutions Llc,CA,2863,6435,1,Genki,,,,,,,,,,,,,,,,,0
Paap Electrical Contracting Ll,WI,2865,4407,1,Guy,,,,,,,,,,,,,,,,,0
Nelnet,CO,2869,2459,1,Genki,,,,,,,,,,,,,,,,,0
Fmnm General Services,FL,2885,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Big Wave Roofing & Solar,NJ,2894,5887,1,RyanW,,,,,,,,,,,,,,,,,0
**Cod**Best Life Solar**,CO,2901,1875,1,Genki,,,,,,,,,,,,,,,,,0
Velocity Energy & Home Solutio,,2850,0,3,,,,,,,,,,,,,,,,,,0
Smedouts Services,FL,2858,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Grid Llc,MO,2880,6640,1,Guy,,,,,,,,,,,,,,,,,0
Blue Raven Solar,MN,2893,4664,1,Guy,,,,,,,,,,,,,,,,,0
Mirasol Solar Inc,FL,2871,8018,1,RyanW,,,,,,,,,,,,,,,,,0
"Ilumen, Llc",IL,2878,4950,1,Guy,,,,,,,,,,,,,,,,,0
Grid Solar And Electric,TX,2879,237,1,Genki,,,,,,,,,,,,,,,,,0
"Plugpv, Llc",FL,2864,8618,1,RyanW,,,,,,,,,,,,,,,,,0
Nexa Solar Llc,CO,2868,1875,1,Genki,,,,,,,,,,,,,,,,,0
Jason Jaggard,NJ,2872,0,3,RyanW,,,,,,,,,,,,,,,,,0
Integrate Sun,CA,2875,5040,1,Genki,,,,,,,,,,,,,,,,,0
Morrison Roofing And Solar,KS,2870,9439,1,Guy,,,,,,,,,,,,,,,,,0
Great Sky Solar,MA,2882,0,4,RyanW,,,,,,,,,,,,,,,,,0
Pennsauken,NJ,2906,0,5,RyanW,,,,,,,,,,,,,,,,,0
Palmetto Clean Technology,MD,2969,9106,1,RyanW,,,,,,,,,,,,,,,,,0
Cod-Solar Fix Az,AZ,2982,8756,1,Genki,,,,,,,,,,,,,,,,,0
Pmk Contractors Llc,NJ,2968,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Castle Energy,PA,2947,0,3,RyanW,,,,,,,,,,,,,,,,,0
Worcester County Electrical,MA,2956,224,1,RyanW,,,,,,,,,,,,,,,,,0
Beacon Solar,RI,2988,4431,1,RyanW,,,,,,,,,,,,,,,,,0
4990821 Tri State Solar Servic,NJ,2953,0,6,RyanW,,,,,,,,,,,,,,,,,0
1655 Exact Energy Partners Llc,PA,2955,0,6,RyanW,,,,,,,,,,,,,,,,,0
Nedes Llc,MD,2972,236,1,RyanW,,,,,,,,,,,,,,,,,0
Cosmo Solaris,TX,2946,0,2,Genki,,,,,,,,,,,,,,,,,0
Insight Ventures Llc,MA,2944,0,4,RyanW,,,,,,,,,,,,,,,,,0
Valectric Llc,TX,2957,1987,1,Genki,,,,,,,,,,,,,,,,,0
Green Saving Green Llc,TX,2945,0,2,Genki,,,,,,,,,,,,,,,,,0
Ethical Energy,PA,2979,5944,1,RyanW,,,,,,,,,,,,,,,,,0
4991666 Jc Installs,FL,2951,0,6,RyanW,,,,,,,,,,,,,,,,,0
Straightup Solar,IL,2959,6640,1,Guy,,,,,,,,,,,,,,,,,0
Cod-Advanced Technologies,NM,2984,4029,1,Genki,,,,,,,,,,,,,,,,,0
Cdl Electric,MO,2985,3584,1,Guy,,,,,,,,,,,,,,,,,0
9319 Solar Specialist Inc.,FL,2949,0,6,RyanW,,,,,,,,,,,,,,,,,0
Storm Pro Energy Llc,AZ,2960,8756,1,Genki,,,,,,,,,,,,,,,,,0
Dba Omicron Solutions,NM,2981,1987,1,Genki,,,,,,,,,,,,,,,,,0
Solar Energy Group Hub,DC,2963,9106,1,RyanW,,,,,,,,,,,,,,,,,0
Paladin Power,CA,2970,7133,1,Genki,,,,,,,,,,,,,,,,,0
Lgcy Power,TX,2975,4391,1,Genki,,,,,,,,,,,,,,,,,0
Lgcy Power,IL,2977,6640,1,Guy,,,,,,,,,,,,,,,,,0
Robinhood Solar Dba Ethical En,,2904,0,3,,,,,,,,,,,,,,,,,,0
Limitless Electric Llc,TX,2974,3273,1,Genki,,,,,,,,,,,,,,,,,0
"81222 Mirasol Solar, Inc Dba M",FL,2950,0,6,RyanW,,,,,,,,,,,,,,,,,0
Tri Solar,WA,2958,8801,1,Genki,,,,,,,,,,,,,,,,,0
Premier Power,OK,2966,5364,1,Guy,,,,,,,,,,,,,,,,,0
Northwest Scada,BC,2907,0,2,Guy,,,,,,,,,,,,,,,,,0
Marcor Construction Solar,NY,2943,0,4,RyanW,,,,,,,,,,,,,,,,,0
Bluenergy Llc,FL,2987,8018,1,RyanW,,,,,,,,,,,,,,,,,0
Sunation Solar Systems Inc,NY,2902,0,4,RyanW,,,,,,,,,,,,,,,,,0
Solar Quote/ Subcontractor Hub,CA,2961,6435,1,Genki,,,,,,,,,,,,,,,,,0
Rock Solid Electric,WA,2965,8187,1,Genki,,,,,,,,,,,,,,,,,0
Perihelion Solar,AR,2905,0,2,Guy,,,,,,,,,,,,,,,,,0
Onsite Energy Inc,NJ,2971,1670,1,RyanW,,,,,,,,,,,,,,,,,0
Mountain Solar Llc (Co),CO,2973,1875,1,Genki,,,,,,,,,,,,,,,,,0
Bracket Ut Llc,PA,2986,5944,1,RyanW,,,,,,,,,,,,,,,,,0
4991369 Solartek Distributors,CO,2952,0,6,Genki,,,,,,,,,,,,,,,,,0
Empire Solar Solutions,PA,2980,1670,1,RyanW,,,,,,,,,,,,,,,,,0
9319 Solar Specialist Inc.,OH,2948,0,6,Guy,,,,,,,,,,,,,,,,,0
Solar Energy Group Hub,MD,2962,9106,1,RyanW,,,,,,,,,,,,,,,,,0
Porticade Dba Action Solar,CA,2967,6435,1,Genki,,,,,,,,,,,,,,,,,0
Lgcy Power,MO,2976,6640,1,Guy,,,,,,,,,,,,,,,,,0
Cod-Meta Power Llc,TX,2983,1987,1,Genki,,,,,,,,,,,,,,,,,0
30039 Independence Renewable E,IL,2954,0,6,Guy,,,,,,,,,,,,,,,,,0
Solar Elite,PA,2964,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Gotsun-Gosolar,RI,2978,4431,1,RyanW,,,,,,,,,,,,,,,,,0
A&G Electric,CA,2989,6552,1,Genki,,,,,,,,,,,,,,,,,0
360 Electric,IL,2990,5885,1,Guy,,,,,,,,,,,,,,,,,0
Summit Solar Solutions Llc,CT,2903,0,4,RyanW,,,,,,,,,,,,,,,,,0
Simplicity Power Llc,TX,3005,237,1,Genki,,,,,,,,,,,,,,,,,0
Sattler Solar,CA,3007,7133,1,Genki,,,,,,,,,,,,,,,,,0
Cod Only,VA,3028,9106,1,RyanW,,,,,,,,,,,,,,,,,0
Sunnova,CA,2997,7133,1,Genki,,,,,,,,,,,,,,,,,0
Sunwise Energy Llc,PA,2994,8460,1,RyanW,,,,,,,,,,,,,,,,,0
Commercial Solutions - Colorad,CO,3027,1875,1,Genki,,,,,,,,,,,,,,,,,0
Baystate Renewables,MA,3029,224,1,RyanW,,,,,,,,,,,,,,,,,0
Invaleon Technologies Corp*,NH,3016,0,4,RyanW,,,,,,,,,,,,,,,,,0
4205528 Elkins Sustainability ,TN,3038,0,6,Guy,,,,,,,,,,,,,,,,,0
Sunrun,MD,2995,9106,1,RyanW,,,,,,,,,,,,,,,,,0
"Revision Energy, Inc.",NH,3009,4422,1,RyanW,,,,,,,,,,,,,,,,,0
Evolution Energy,CT,3022,1670,1,RyanW,,,,,,,,,,,,,,,,,0
Sunnova Energy - Local Orders,TX,2996,0,3,Genki,,,,,,,,,,,,,,,,,0
Solar Panther,IL,3000,5885,1,Guy,,,,,,,,,,,,,,,,,0
Jj Energy Inc.,CA,3015,5733,1,Genki,,,,,,,,,,,,,,,,,0
"Greenlink Solar Solutions, Inc",IL,3019,4950,1,Guy,,,,,,,,,,,,,,,,,0
Integrity Solar & Home Solutio,DE,3017,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Atlas Solar Solutions,CO,3032,1875,1,Genki,,,,,,,,,,,,,,,,,0
Allcities Solar And Electric,WA,3034,8801,1,Genki,,,,,,,,,,,,,,,,,0
Shaun Martin,NJ,3006,0,3,RyanW,,,,,,,,,,,,,,,,,0
Sutphin Solar,TX,2993,3273,1,Genki,,,,,,,,,,,,,,,,,0
Lgcy Power,UT,3012,4391,1,Genki,,,,,,,,,,,,,,,,,0
Lgcy Power,CA,3014,6435,1,Genki,,,,,,,,,,,,,,,,,0
Infiniti Energy -- Cod,NJ,3018,5887,1,RyanW,,,,,,,,,,,,,,,,,0
88887 Cnc Solar,DE,3035,0,6,RyanW,,,,,,,,,,,,,,,,,0
Rhythm Solar Llc,NJ,3008,0,3,RyanW,,,,,,,,,,,,,,,,,0
East Coast Solar Solar Llc,MA,3025,224,1,RyanW,,,,,,,,,,,,,,,,,0
